Continent,ISO_code,Country,WHO_Region,pop_year,age,gender,population,Vaccine,vac_year,Percent_covrage,vac_population,deaths_averted_1000FVP,mid,low,high,vac_deaths_averted,suspension_period,covid_deaths,benefit_risk_ratio
Africa,MDG,Madagascar,AFR,2020,0,both,869091,MCV1,2018,85,738727.35,12 (6.1-16),12,6.1,16,8864.7282,1,73.872735,120
Africa,MDG,Madagascar,AFR,2020,0,both,869091,PCV3,2018,91,790872.81,2.8 (0.81-6),2.8,0.81,6,2214.443868,1,79.087281,28
Africa,MDG,Madagascar,AFR,2020,0,both,869091,RotaC,2018,89,773490.99,0.86 (0.45-1.3),0.86,0.45,1.3,665.2022514,1,77.349099,8.6
Africa,MLI,Mali,AFR,2020,0,both,765437,HepB3,2018,72,551114.64,12 (2.4-27),12,2.4,27,6613.37568,1,55.111464,120
Africa,MLI,Mali,AFR,2020,0,both,765437,Hib3,2018,72,551114.64,3.8 (1.5-5.9),3.8,1.5,5.9,2094.235632,1,55.111464,38
Africa,MLI,Mali,AFR,2020,12,female,272758,HPVfem,2018,99,270030.42,22 (13-35),22,13,35,5940.66924,1,27.003042,220
Africa,MLI,Mali,AFR,2020,0,both,765437,MCV1,2018,72,551114.64,18 (6.5-27),18,6.5,27,9920.06352,1,55.111464,180
Africa,MLI,Mali,AFR,2020,0,both,765437,MenA,2018,70,535805.9,1.2 (0.42-2.1),1.2,0.42,2.1,642.96708,1,53.58059,12
Africa,MLI,Mali,AFR,2020,0,both,765437,PCV3,2018,63,482225.31,3.6 (1.6-6.5),3.6,1.6,6.5,1736.011116,1,48.222531,36
Africa,MLI,Mali,AFR,2020,0,both,765437,RotaC,2018,60,459262.2,1.4 (0.87-1.9),1.4,0.87,1.9,642.96708,1,45.92622,14
Africa,MLI,Mali,AFR,2020,0,both,765437,YFV,2018,68,520497.16,38 (12-79),38,12,79,19778.89208,1,52.049716,380
Africa,MOZ,Mozambique,AFR,2020,0,both,1086394,HepB3,2018,90,977754.6,9.9 (3.7-25),9.9,3.7,25,9679.77054,1,97.77546,99
Africa,MOZ,Mozambique,AFR,2020,0,both,1086394,Hib3,2018,90,977754.6,3.3 (1.2-5.2),3.3,1.2,5.2,3226.59018,1,97.77546,33
Africa,MOZ,Mozambique,AFR,2020,0,both,1086394,MCV1,2018,95,1032074.3,14 (4.1-21),14,4.1,21,14449.0402,1,103.20743,140
Africa,MOZ,Mozambique,AFR,2020,1,both,1057319,MCV2,2018,76,803562.44,,,,,,1,80.356244,
Africa,MOZ,Mozambique,AFR,2020,0,both,1086394,PCV3,2018,90,977754.6,3 (1.2-5.5),3,1.2,5.5,2933.2638,1,97.77546,30
Africa,MOZ,Mozambique,AFR,2020,0,both,1086394,RCV1,2018,99,1075530.06,0.06 (0.01-0.15),0.06,0.01,0.15,64.5318036,1,107.553006,0.6
Africa,MOZ,Mozambique,AFR,2020,0,both,1086394,RotaC,2018,90,977754.6,0.95 (0.57-1.3),0.95,0.57,1.3,928.86687,1,97.77546,9.5
Africa,MRT,Mauritania,AFR,2020,0,both,142575,HepB3,2018,90,128317.5,21 (5.7-34),21,5.7,34,2694.6675,1,12.83175,210
Africa,MRT,Mauritania,AFR,2020,0,both,142575,Hib3,2018,90,128317.5,3.2 (1.6-4.4),3.2,1.6,4.4,410.616,1,12.83175,32
Africa,MRT,Mauritania,AFR,2020,0,both,142575,MCV1,2018,86,122614.5,18 (2.5-26),18,2.5,26,2207.061,1,12.26145,180
Africa,MRT,Mauritania,AFR,2020,0,both,142575,PCV3,2018,88,125466,3 (1.6-4.9),3,1.6,4.9,376.398,1,12.5466,30
Africa,MRT,Mauritania,AFR,2020,0,both,142575,RCV1,2018,86,122614.5,0.11 (0-0.44),0.11,0,0.44,13.487595,1,12.26145,1.1
Africa,MRT,Mauritania,AFR,2020,0,both,142575,RotaC,2018,89,126891.75,1.2 (0.76-1.6),1.2,0.76,1.6,152.2701,1,12.689175,12
Africa,MUS,Mauritius,AFR,2020,0,both,12917,HepB3,2018,97,12529.49,,,,,,1,1.252949,
Africa,MUS,Mauritius,AFR,2020,0,both,12917,Hib3,2018,97,12529.49,,,,,,1,1.252949,
Africa,MUS,Mauritius,AFR,2020,12,female,7859,HPVfem,2018,70,5501.3,,,,,,1,0.55013,
Africa,MUS,Mauritius,AFR,2020,0,both,12917,MCV1,2018,99,12787.83,,,,,,1,1.278783,
Africa,MUS,Mauritius,AFR,2020,1,both,12766,MCV2,2018,99,12638.34,,,,,,1,1.263834,
Africa,MUS,Mauritius,AFR,2020,0,both,12917,PCV3,2018,96,12400.32,,,,,,1,1.240032,
Africa,MUS,Mauritius,AFR,2020,0,both,12917,RCV1,2018,99,12787.83,,,,,,1,1.278783,
Africa,MUS,Mauritius,AFR,2020,0,both,12917,RotaC,2018,95,12271.15,,,,,,1,1.227115,
Africa,MWI,Malawi,AFR,2020,0,both,607342,HepB3,2018,92,558754.64,4 (0.95-8.6),4,0.95,8.6,2235.01856,1,55.875464,40
Africa,MWI,Malawi,AFR,2020,0,both,607342,Hib3,2018,92,558754.64,2.4 (1.2-3.2),2.4,1.2,3.2,1341.011136,1,55.875464,24
Africa,MWI,Malawi,AFR,2020,0,both,607342,MCV1,2018,87,528387.54,7.4 (0.74-12),7.4,0.74,12,3910.067796,1,52.838754,74
Africa,MWI,Malawi,AFR,2020,1,both,594082,MCV2,2018,72,427739.04,,,,,,1,42.773904,
Africa,MWI,Malawi,AFR,2020,0,both,607342,PCV3,2018,92,558754.64,2.3 (1.3-3.4),2.3,1.3,3.4,1285.135672,1,55.875464,23
Africa,MWI,Malawi,AFR,2020,0,both,607342,RCV1,2018,87,528387.54,0.15 (0-0.6),0.15,0,0.6,79.258131,1,52.838754,1.5
Africa,MWI,Malawi,AFR,2020,0,both,607342,RotaC,2018,90,546607.8,0.86 (0.56-1.2),0.86,0.56,1.2,470.082708,1,54.66078,8.6
Africa,NAM,Namibia,AFR,2020,0,both,67051,HepB3,2018,92,61686.92,,,,,,1,6.168692,
Africa,NAM,Namibia,AFR,2020,0,both,67051,Hib3,2018,92,61686.92,,,,,,1,6.168692,
Africa,NAM,Namibia,AFR,2020,0,both,67051,MCV1,2018,86,57663.86,,,,,,1,5.766386,
Africa,NAM,Namibia,AFR,2020,1,both,67458,MCV2,2018,32,21586.56,,,,,,1,2.158656,
Africa,NAM,Namibia,AFR,2020,0,both,67051,PCV3,2018,81,54311.31,,,,,,1,5.431131,
Africa,NAM,Namibia,AFR,2020,0,both,67051,RCV1,2018,82,54981.82,,,,,,1,5.498182,
Africa,NAM,Namibia,AFR,2020,0,both,67051,RotaC,2018,92,61686.92,,,,,,1,6.168692,
Africa,NER,Niger (the),AFR,2020,0,both,1029522,HepB3,2018,79,813322.38,19 (6-47),19,6,47,15453.12522,1,81.332238,190
Africa,NER,Niger (the),AFR,2020,0,both,1029522,Hib3,2018,89,916274.58,6.5 (2-11),6.5,2,11,5955.78477,1,91.627458,65
Africa,NER,Niger (the),AFR,2020,0,both,1029522,MCV1,2018,77,792731.94,18 (8.4-23),18,8.4,23,14269.17492,1,79.273194,180
Africa,NER,Niger (the),AFR,2020,1,both,992274,MCV2,2018,48,476291.52,,,,,,1,47.629152,
Africa,NER,Niger (the),AFR,2020,0,both,1029522,MenA,2018,80,823617.6,1.4 (0.46-2.5),1.4,0.46,2.5,1153.06464,1,82.36176,14
Africa,NER,Niger (the),AFR,2020,0,both,1029522,PCV3,2018,79,813322.38,5.8 (2.2-12),5.8,2.2,12,4717.269804,1,81.332238,58
Africa,NER,Niger (the),AFR,2020,0,both,1029522,RotaC,2018,89,916274.58,2.3 (1.2-3.7),2.3,1.2,3.7,2107.431534,1,91.627458,23
Africa,NER,Niger (the),AFR,2020,0,both,1029522,YFV,2018,78,803027.16,6 (2.1-14),6,2.1,14,4818.16296,1,80.302716,60
Africa,NGA,Nigeria,AFR,2020,0,both,7093940,HepB3,2018,58,4114485.2,27 (4.7-58),27,4.7,58,111091.1004,1,411.44852,270
Africa,NGA,Nigeria,AFR,2020,0,both,7093940,Hib3,2018,58,4114485.2,3.7 (1.6-5.7),3.7,1.6,5.7,15223.59524,1,411.44852,37
Africa,NGA,Nigeria,AFR,2020,0,both,7093940,MCV1,2018,63,4469182.2,15 (9.2-21),15,9.2,21,67037.733,1,446.91822,150
Africa,NGA,Nigeria,AFR,2020,0,both,7093940,PCV3,2018,58,4114485.2,3.6 (1.7-6.3),3.6,1.7,6.3,14812.14672,1,411.44852,36
Africa,NGA,Nigeria,AFR,2020,0,both,7093940,YFV,2018,61,4327303.4,20 (6.3-45),20,6.3,45,86546.068,1,432.73034,200
Africa,RWA,Rwanda,AFR,2020,0,both,403168,HepB3,2018,97,391072.96,4.8 (0.65-8.9),4.8,0.65,8.9,1877.150208,1,39.107296,48
Africa,RWA,Rwanda,AFR,2020,0,both,403168,Hib3,2018,97,391072.96,3.7 (0.72-6.7),3.7,0.72,6.7,1446.969952,1,39.107296,37
Africa,RWA,Rwanda,AFR,2020,12,female,156623,HPVfem,2018,94,147225.62,21 (17-25),21,17,25,3091.73802,1,14.722562,210
Africa,RWA,Rwanda,AFR,2020,0,both,403168,MCV1,2018,99,399136.32,13 (4.8-21),13,4.8,21,5188.77216,1,39.913632,130
Africa,RWA,Rwanda,AFR,2020,1,both,388018,MCV2,2018,96,372497.28,,,,,,1,37.249728,
Africa,RWA,Rwanda,AFR,2020,0,both,403168,PCV3,2018,97,391072.96,3.2 (0.81-7),3.2,0.81,7,1251.433472,1,39.107296,32
Africa,RWA,Rwanda,AFR,2020,0,both,403168,RCV1,2018,99,399136.32,0.09 (0-0.36),0.09,0,0.36,35.9222688,1,39.913632,0.9
Africa,RWA,Rwanda,AFR,2020,0,both,403168,RotaC,2018,98,395104.64,0.95 (0.5-1.6),0.95,0.5,1.6,375.349408,1,39.510464,9.5
Africa,SDN,Sudan (the),EMR,2020,0,both,1320360,HepB3,2018,93,1227934.8,9 (2.2-19),9,2.2,19,11051.4132,1,122.79348,90
Africa,SDN,Sudan (the),EMR,2020,0,both,1320360,Hib3,2018,93,1227934.8,3.5 (1.3-5.4),3.5,1.3,5.4,4297.7718,1,122.79348,35
Africa,SDN,Sudan (the),EMR,2020,0,both,1320360,MCV1,2018,88,1161916.8,9.3 (0.44-14),9.3,0.44,14,10805.82624,1,116.19168,93
Africa,SDN,Sudan (the),EMR,2020,1,both,1292213,MCV2,2018,72,930393.36,,,,,,1,93.039336,
Africa,SDN,Sudan (the),EMR,2020,0,both,1320360,MenA,2018,84,1109102.4,1.1 (0.34-2),1.1,0.34,2,1220.01264,1,110.91024,11
Africa,SDN,Sudan (the),EMR,2020,0,both,1320360,PCV3,2018,93,1227934.8,3.4 (1.6-5.9),3.4,1.6,5.9,4174.97832,1,122.79348,34
Africa,SDN,Sudan (the),EMR,2020,0,both,1320360,RotaC,2018,94,1241138.4,1.2 (0.65-1.5),1.2,0.65,1.5,1489.36608,1,124.11384,12
Africa,SEN,Senegal,AFR,2020,0,both,529637,HepB3,2018,82,434302.34,13 (1.9-32),13,1.9,32,5645.93042,1,43.430234,130
Africa,SEN,Senegal,AFR,2020,0,both,529637,Hib3,2018,82,434302.34,3.2 (0.81-5.6),3.2,0.81,5.6,1389.767488,1,43.430234,32
Africa,SEN,Senegal,AFR,2020,0,both,529637,MCV1,2018,82,434302.34,17 (-0.15-23),17,0.15,23,7383.13978,1,43.430234,170
Africa,SEN,Senegal,AFR,2020,1,both,528233,MCV2,2018,63,332786.79,,,,,,1,33.278679,
Africa,SEN,Senegal,AFR,2020,0,both,529637,PCV3,2018,81,429005.97,2.8 (0.78-6),2.8,0.78,6,1201.216716,1,42.900597,28
Africa,SEN,Senegal,AFR,2020,0,both,529637,RCV1,2018,82,434302.34,0.05 (0-0.11),0.05,0,0.11,21.715117,1,43.430234,0.5
Africa,SEN,Senegal,AFR,2020,0,both,529637,RotaC,2018,63,333671.31,0.88 (0.31-1.8),0.88,0.31,1.8,293.6307528,1,33.367131,8.8
Africa,SEN,Senegal,AFR,2020,0,both,529637,YFV,2018,75,397227.75,52 (19-110),52,19,110,20655.843,1,39.722775,520
Africa,SLE,Sierra Leone,AFR,2020,0,both,241819,HepB3,2018,94,227309.86,19 (5.2-49),19,5.2,49,4318.88734,1,22.730986,190
Africa,SLE,Sierra Leone,AFR,2020,0,both,241819,Hib3,2018,94,227309.86,4.1 (2.2-5.6),4.1,2.2,5.6,931.970426,1,22.730986,41
Africa,SLE,Sierra Leone,AFR,2020,0,both,241819,MCV1,2018,90,217637.1,23 (5.3-29),23,5.3,29,5005.6533,1,21.76371,230
Africa,SLE,Sierra Leone,AFR,2020,1,both,236123,MCV2,2018,60,141673.8,,,,,,1,14.16738,
Africa,SLE,Sierra Leone,AFR,2020,0,both,241819,PCV3,2018,94,227309.86,3.8 (2.2-5.9),3.8,2.2,5.9,863.777468,1,22.730986,38
Africa,SLE,Sierra Leone,AFR,2020,0,both,241819,RotaC,2018,96,232146.24,1.6 (1.3-2.1),1.6,1.3,2.1,371.433984,1,23.214624,16
Africa,SLE,Sierra Leone,AFR,2020,0,both,241819,YFV,2018,90,217637.1,51 (18-110),51,18,110,11099.4921,1,21.76371,510
Africa,SOM,Somalia,EMR,2020,0,both,615093,HepB3,2018,69,424414.17,15 (5.6-34),15,5.6,34,6366.21255,1,42.441417,150
Africa,SOM,Somalia,EMR,2020,0,both,615093,Hib3,2018,69,424414.17,5.7 (3.2-7.3),5.7,3.2,7.3,2419.160769,1,42.441417,57
Africa,SOM,Somalia,EMR,2020,0,both,615093,MCV1,2018,70,430565.1,23 (16-31),23,16,31,9902.9973,1,43.05651,230
Africa,SSD,South Sudan,AFR,2020,0,both,356633,HepB3,2018,49,174750.17,13 (4.9-48),13,4.9,48,2271.75221,1,17.475017,130
Africa,SSD,South Sudan,AFR,2020,0,both,356633,Hib3,2018,49,174750.17,5.6 (1.3-11),5.6,1.3,11,978.600952,1,17.475017,56
Africa,SSD,South Sudan,AFR,2020,0,both,356633,MCV1,2018,49,174750.17,11 (0-29),11,0,29,1922.25187,1,17.475017,110
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,HepB3,2018,95,6162.65,17 (6.3-39),17,6.3,39,104.76505,1,0.616265,170
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,Hib3,2018,95,6162.65,1.6 (1-2.1),1.6,1,2.1,9.86024,1,0.616265,16
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,MCV1,2018,95,6162.65,10 (1.6-20),10,1.6,20,61.6265,1,0.616265,100
Africa,STP,Sao Tome and Principe,AFR,2020,1,both,6404,MCV2,2018,76,4867.04,,,,,,1,0.486704,
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,PCV3,2018,95,6162.65,1.6 (1-2.3),1.6,1,2.3,9.86024,1,0.616265,16
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,RCV1,2018,95,6162.65,0.05 (0-0.37),0.05,0,0.37,0.3081325,1,0.616265,0.5
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,RotaC,2018,95,6162.65,0.42 (0.26-0.57),0.42,0.26,0.57,2.588313,1,0.616265,4.2
Africa,STP,Sao Tome and Principe,AFR,2020,0,both,6487,YFV,2018,95,6162.65,,,,,,1,0.616265,
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,HepB3,2018,87,26130.45,9 (7.3-11),9,7.3,11,235.17405,1,2.613045,90
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,Hib3,2018,87,26130.45,2.1 (1.1-2.9),2.1,1.1,2.9,54.873945,1,2.613045,21
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,MCV1,2018,82,24628.7,2 (0.84-2.9),2,0.84,2.9,49.2574,1,2.46287,20
Africa,SWZ,Eswatini,AFR,2020,1,both,29086,MCV2,2018,75,21814.5,,,,,,1,2.18145,
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,PCV3,2018,88,26430.8,2 (1.1-3.2),2,1.1,3.2,52.8616,1,2.64308,20
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,RCV1,2018,82,24628.7,0 (0-0),0,0,0,0,1,2.46287,0
Africa,SWZ,Eswatini,AFR,2020,0,both,30035,RotaC,2018,90,27031.5,0.63 (0.45-0.84),0.63,0.45,0.84,17.029845,1,2.70315,6.3
Africa,SYC,Seychelles,AFR,2020,0,both,1567,HepB3,2018,99,1551.33,,,,,,1,0.155133,
Africa,SYC,Seychelles,AFR,2020,0,both,1567,Hib3,2018,99,1551.33,,,,,,1,0.155133,
Africa,SYC,Seychelles,AFR,2020,12,female,732,HPVfem,2018,97,710.04,,,,,,1,0.071004,
Africa,SYC,Seychelles,AFR,2020,0,both,1567,MCV1,2018,96,1504.32,,,,,,1,0.150432,
Africa,SYC,Seychelles,AFR,2020,1,both,1585,MCV2,2018,97,1537.45,,,,,,1,0.153745,
Africa,SYC,Seychelles,AFR,2020,0,both,1567,PCV3,2018,16,250.72,,,,,,1,0.025072,
Africa,SYC,Seychelles,AFR,2020,0,both,1567,RCV1,2018,96,1504.32,,,,,,1,0.150432,
Africa,SYC,Seychelles,AFR,2020,0,both,1567,RotaC,2018,99,1551.33,,,,,,1,0.155133,
Africa,SYC,Seychelles,AFR,2020,0,both,1567,YFV,2018,99,1551.33,,,,,,1,0.155133,
Africa,TCD,Chad,AFR,2020,0,both,624162,HepB3,2018,77,480604.74,18 (5.7-56),18,5.7,56,8650.88532,1,48.060474,180
Africa,TCD,Chad,AFR,2020,0,both,624162,Hib3,2018,77,480604.74,5.5 (2.5-8),5.5,2.5,8,2643.32607,1,48.060474,55
Africa,TCD,Chad,AFR,2020,0,both,624162,MCV1,2018,70,436913.4,16 (8.4-21),16,8.4,21,6990.6144,1,43.69134,160
Africa,TCD,Chad,AFR,2020,0,both,624162,MenA,2018,70,436913.4,1.2 (0.4-2.1),1.2,0.4,2.1,524.29608,1,43.69134,12
Africa,TCD,Chad,AFR,2020,0,both,624162,YFV,2018,73,455638.26,4.9 (1.6-9.3),4.9,1.6,9.3,2232.627474,1,45.563826,49
Africa,TGO,Togo,AFR,2020,0,both,253556,HepB3,2018,88,223129.28,18 (6.2-49),18,6.2,49,4016.32704,1,22.312928,180
Africa,TGO,Togo,AFR,2020,0,both,253556,Hib3,2018,88,223129.28,2 (1.4-2.4),2,1.4,2.4,446.25856,1,22.312928,20
Africa,TGO,Togo,AFR,2020,0,both,253556,MCV1,2018,85,215522.6,19 (4.2-39),19,4.2,39,4094.9294,1,21.55226,190
Africa,TGO,Togo,AFR,2020,0,both,253556,PCV3,2018,88,223129.28,2 (1.1-2.8),2,1.1,2.8,446.25856,1,22.312928,20
Africa,TGO,Togo,AFR,2020,0,both,253556,RCV1,2018,88,223129.28,0.16 (-0.21-1.3),0.16,0.21,1.3,35.7006848,1,22.312928,1.6
Africa,TGO,Togo,AFR,2020,0,both,253556,RotaC,2018,89,225664.84,0.72 (0.4-1.2),0.72,0.4,1.2,162.4786848,1,22.566484,7.2
Africa,TGO,Togo,AFR,2020,0,both,253556,YFV,2018,86,218058.16,31 (11-64),31,11,64,6759.80296,1,21.805816,310
Africa,TUN,Tunisia,EMR,2020,0,both,183034,HepB3,2018,97,177542.98,6.3 (1.5-14),6.3,1.5,14,1118.520774,1,17.754298,63
Africa,TUN,Tunisia,EMR,2020,0,both,183034,Hib3,2018,97,177542.98,0.28 (0.1-0.44),0.28,0.1,0.44,49.7120344,1,17.754298,2.8
Africa,TUN,Tunisia,EMR,2020,0,both,183034,MCV1,2018,96,175712.64,0.98 (0.41-1.9),0.98,0.41,1.9,172.1983872,1,17.571264,9.8
Africa,TUN,Tunisia,EMR,2020,1,both,195618,MCV2,2018,99,193661.82,,,,,,1,19.366182,
Africa,TUN,Tunisia,EMR,2020,0,both,183034,RCV1,2018,96,175712.64,0.05 (-0.15-0.2),0.05,0.15,0.2,8.785632,1,17.571264,0.5
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,HepB3,2018,98,2016094.22,6.9 (0.98-12),6.9,0.98,12,13911.050118,1,201.609422,69
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,Hib3,2018,98,2016094.22,2.5 (0.97-3.9),2.5,0.97,3.9,5040.23555,1,201.609422,25
Africa,TZA,United Republic of Tanzania,AFR,2020,12,female,760120,HPVfem,2018,40,304048,25 (14-39),25,14,39,7601.2,1,30.4048,250
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,MCV1,2018,99,2036666.61,11 (1.1-16),11,1.1,16,22403.33271,1,203.666661,110
Africa,TZA,United Republic of Tanzania,AFR,2020,1,both,1997822,MCV2,2018,84,1678170.48,,,,,,1,167.817048,
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,PCV3,2018,98,2016094.22,2.3 (1-4.2),2.3,1,4.2,4637.016706,1,201.609422,23
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,RCV1,2018,99,2036666.61,0.15 (0.04-0.47),0.15,0.04,0.47,305.4999915,1,203.666661,1.5
Africa,TZA,United Republic of Tanzania,AFR,2020,0,both,2057239,RotaC,2018,98,2016094.22,0.83 (0.46-1.3),0.83,0.46,1.3,1673.3582026,1,201.609422,8.3
Africa,UGA,Uganda,AFR,2020,0,both,1609617,HepB3,2018,79,1271597.43,12 (4.5-38),12,4.5,38,15259.16916,1,127.159743,120
Africa,UGA,Uganda,AFR,2020,0,both,1609617,Hib3,2018,79,1271597.43,2.4 (0.97-3.6),2.4,0.97,3.6,3051.833832,1,127.159743,24
Africa,UGA,Uganda,AFR,2020,12,female,614786,HPVfem,2018,47,288949.42,20 (11-30),20,11,30,5778.9884,1,28.894942,200
Africa,UGA,Uganda,AFR,2020,0,both,1609617,MCV1,2018,80,1287693.6,11 (4.5-16),11,4.5,16,14164.6296,1,128.76936,110
Africa,UGA,Uganda,AFR,2020,0,both,1609617,PCV3,2018,64,1030154.88,2.3 (1.1-3.9),2.3,1.1,3.9,2369.356224,1,103.015488,23
Africa,UGA,Uganda,AFR,2020,0,both,1609617,RotaC,2018,36,579462.12,0.65 (0.44-0.83),0.65,0.44,0.83,376.650378,1,57.946212,6.5
Africa,ZAF,South Africa,AFR,2020,0,both,1126162,HepB3,2018,82,923452.84,,,,,,1,92.345284,
Africa,ZAF,South Africa,AFR,2020,0,both,1126162,Hib3,2018,82,923452.84,,,,,,1,92.345284,
Africa,ZAF,South Africa,AFR,2020,9,female,568075,HPVfem,2018,56,318122,,,,,,1,31.8122,
Africa,ZAF,South Africa,AFR,2020,0,both,1126162,MCV1,2018,81,912191.22,,,,,,1,91.219122,
Africa,ZAF,South Africa,AFR,2020,1,both,1143695,MCV2,2018,75,857771.25,,,,,,1,85.777125,
Africa,ZAF,South Africa,AFR,2020,0,both,1126162,PCV3,2018,83,934714.46,,,,,,1,93.471446,
Africa,ZAF,South Africa,AFR,2020,0,both,1126162,RotaC,2018,80,900929.6,,,,,,1,90.09296,
Africa,ZMB,Zambia,AFR,2020,0,both,603438,HepB3,2018,90,543094.2,6.5 (1.2-10),6.5,1.2,10,3530.1123,1,54.30942,65
Africa,ZMB,Zambia,AFR,2020,0,both,603438,Hib3,2018,90,543094.2,2.4 (1-3.6),2.4,1,3.6,1303.42608,1,54.30942,24
Africa,ZMB,Zambia,AFR,2020,0,both,603438,MCV1,2018,94,567231.72,16 (6.3-24),16,6.3,24,9075.70752,1,56.723172,160
Africa,ZMB,Zambia,AFR,2020,1,both,597195,MCV2,2018,65,388176.75,,,,,,1,38.817675,
Africa,ZMB,Zambia,AFR,2020,0,both,603438,PCV3,2018,90,543094.2,2.3 (1.1-3.9),2.3,1.1,3.9,1249.11666,1,54.30942,23
Africa,ZMB,Zambia,AFR,2020,0,both,603438,RCV1,2018,94,567231.72,0.23 (0.04-0.78),0.23,0.04,0.78,130.4632956,1,56.723172,2.3
Africa,ZMB,Zambia,AFR,2020,0,both,603438,RotaC,2018,91,549128.58,0.86 (0.54-1.2),0.86,0.54,1.2,472.2505788,1,54.912858,8.6
Africa,ZWE,Zimbabwe,AFR,2020,0,both,377299,HepB3,2018,89,335796.11,13 (4.3-32),13,4.3,32,4365.34943,1,33.579611,130
Africa,ZWE,Zimbabwe,AFR,2020,0,both,377299,Hib3,2018,89,335796.11,1.7 (1.3-2.4),1.7,1.3,2.4,570.853387,1,33.579611,17
Africa,ZWE,Zimbabwe,AFR,2020,0,both,377299,MCV1,2018,88,332023.12,23 (7.7-31),23,7.7,31,7636.53176,1,33.202312,230
Africa,ZWE,Zimbabwe,AFR,2020,1,both,405229,MCV2,2018,78,316078.62,,,,,,1,31.607862,
Africa,ZWE,Zimbabwe,AFR,2020,0,both,377299,PCV3,2018,89,335796.11,1.8 (0.82-3.1),1.8,0.82,3.1,604.432998,1,33.579611,18
Africa,ZWE,Zimbabwe,AFR,2020,0,both,377299,RCV1,2018,88,332023.12,0.14 (0-0.53),0.14,0,0.53,46.4832368,1,33.202312,1.4
Africa,ZWE,Zimbabwe,AFR,2020,0,both,377299,RotaC,2018,90,339569.1,0.72 (0.31-1.2),0.72,0.31,1.2,244.489752,1,33.95691,7.2
